index,LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
10617,JPN,HEALTHEXP,VOLUNTARY,PC_GDP,A,1970,1.317,D
10618,JPN,HEALTHEXP,VOLUNTARY,PC_GDP,A,1971,1.533,D
10619,JPN,HEALTHEXP,VOLUNTARY,PC_GDP,A,1972,1.481,D
10620,JPN,HEALTHEXP,VOLUNTARY,PC_GDP,A,1973,1.39,D
10621,JPN,HEALTHEXP,VOLUNTARY,PC_GDP,A,1974,1.267,D
10622,JPN,HEALTHEXP,VOLUNTARY,PC_GDP,A,1975,1.513,D
10623,JPN,HEALTHEXP,VOLUNTARY,PC_GDP,A,1976,1.347,D
10624,JPN,HEALTHEXP,VOLUNTARY,PC_GDP,A,1977,1.51,D
10625,JPN,HEALTHEXP,VOLUNTARY,PC_GDP,A,1978,1.374,D
10626,JPN,HEALTHEXP,VOLUNTARY,PC_GDP,A,1979,1.505,D
10627,JPN,HEALTHEXP,VOLUNTARY,PC_GDP,A,1980,1.793,D
10628,JPN,HEALTHEXP,VOLUNTARY,PC_GDP,A,1981,1.836,D
10629,JPN,HEALTHEXP,VOLUNTARY,PC_GDP,A,1982,1.88,D
10630,JPN,HEALTHEXP,VOLUNTARY,PC_GDP,A,1983,1.783,D
10631,JPN,HEALTHEXP,VOLUNTARY,PC_GDP,A,1984,1.727,D
10632,JPN,HEALTHEXP,VOLUNTARY,PC_GDP,A,1985,1.897,D
10633,JPN,HEALTHEXP,VOLUNTARY,PC_GDP,A,1986,1.769,D
10634,JPN,HEALTHEXP,VOLUNTARY,PC_GDP,A,1987,1.683,D
10635,JPN,HEALTHEXP,VOLUNTARY,PC_GDP,A,1988,1.515,D
10636,JPN,HEALTHEXP,VOLUNTARY,PC_GDP,A,1989,1.377,D
10637,JPN,HEALTHEXP,VOLUNTARY,PC_GDP,A,1990,1.29,D
10638,JPN,HEALTHEXP,VOLUNTARY,PC_GDP,A,1991,1.251,D
10639,JPN,HEALTHEXP,VOLUNTARY,PC_GDP,A,1992,1.317,D
10640,JPN,HEALTHEXP,VOLUNTARY,PC_GDP,A,1993,1.317,D
10641,JPN,HEALTHEXP,VOLUNTARY,PC_GDP,A,1994,1.408,D
10642,JPN,HEALTHEXP,VOLUNTARY,PC_GDP,A,1995,1.146,
10643,JPN,HEALTHEXP,VOLUNTARY,PC_GDP,A,1996,1.117,
10644,JPN,HEALTHEXP,VOLUNTARY,PC_GDP,A,1997,1.23,
10645,JPN,HEALTHEXP,VOLUNTARY,PC_GDP,A,1998,1.316,
10646,JPN,HEALTHEXP,VOLUNTARY,PC_GDP,A,1999,1.391,
10647,JPN,HEALTHEXP,VOLUNTARY,PC_GDP,A,2000,1.399,
10648,JPN,HEALTHEXP,VOLUNTARY,PC_GDP,A,2001,1.401,
10649,JPN,HEALTHEXP,VOLUNTARY,PC_GDP,A,2002,1.438,
10650,JPN,HEALTHEXP,VOLUNTARY,PC_GDP,A,2003,1.525,
10651,JPN,HEALTHEXP,VOLUNTARY,PC_GDP,A,2004,1.51,
10652,JPN,HEALTHEXP,VOLUNTARY,PC_GDP,A,2005,1.465,
10653,JPN,HEALTHEXP,VOLUNTARY,PC_GDP,A,2006,1.536,
10654,JPN,HEALTHEXP,VOLUNTARY,PC_GDP,A,2007,1.48,
10655,JPN,HEALTHEXP,VOLUNTARY,PC_GDP,A,2008,1.544,
10656,JPN,HEALTHEXP,VOLUNTARY,PC_GDP,A,2009,1.694,
10657,JPN,HEALTHEXP,VOLUNTARY,PC_GDP,A,2010,1.655,
10658,JPN,HEALTHEXP,VOLUNTARY,PC_GDP,A,2011,1.726,B
10659,JPN,HEALTHEXP,VOLUNTARY,PC_GDP,A,2012,1.734,
10660,JPN,HEALTHEXP,VOLUNTARY,PC_GDP,A,2013,1.698,
10661,JPN,HEALTHEXP,VOLUNTARY,PC_GDP,A,2014,1.72,
10662,JPN,HEALTHEXP,VOLUNTARY,PC_GDP,A,2015,1.733,
10663,JPN,HEALTHEXP,VOLUNTARY,PC_GDP,A,2016,1.73,
10664,JPN,HEALTHEXP,VOLUNTARY,PC_GDP,A,2017,1.704,
10665,JPN,HEALTHEXP,VOLUNTARY,PC_GDP,A,2018,1.743,P
10666,JPN,HEALTHEXP,VOLUNTARY,PC_GDP,A,2019,1.739,E
10667,JPN,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,1970,69.811,D
10668,JPN,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,1971,65.738,D
10669,JPN,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,1972,67.663,D
10670,JPN,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,1973,68.825,D
10671,JPN,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,1974,74.127,D
10672,JPN,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,1975,72.039,D
10673,JPN,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,1976,75.117,D
10674,JPN,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,1977,72.794,D
10675,JPN,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,1978,76.046,D
10676,JPN,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,1979,74.307,D
10677,JPN,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,1980,71.294,D
10678,JPN,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,1981,70.998,D
10679,JPN,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,1982,70.986,D
10680,JPN,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,1983,72.777,D
10681,JPN,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,1984,72.873,D
10682,JPN,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,1985,70.724,D
10683,JPN,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,1986,72.423,D
10684,JPN,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,1987,73.657,D
10685,JPN,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,1988,75.181,D
10686,JPN,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,1989,76.641,D
10687,JPN,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,1990,77.594,D
10688,JPN,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,1991,78.33,D
10689,JPN,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,1992,78.135,D
10690,JPN,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,1993,79.197,D
10691,JPN,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,1994,78.61,D
10692,JPN,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,1995,81.752,
10693,JPN,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,1996,81.752,
10694,JPN,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,1997,80.782,
10695,JPN,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,1998,80.102,
10696,JPN,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,1999,80.057,
10697,JPN,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,2000,80.431,
10698,JPN,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,2001,80.964,
10699,JPN,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,2002,80.753,
10700,JPN,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,2003,79.964,
10701,JPN,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,2004,80.274,
10702,JPN,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,2005,81.168,
10703,JPN,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,2006,80.322,
10704,JPN,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,2007,81.249,
10705,JPN,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,2008,81.171,
10706,JPN,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,2009,81.294,
10707,JPN,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,2010,81.927,
10708,JPN,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,2011,83.741,B
10709,JPN,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,2012,83.931,
10710,JPN,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,2013,84.261,
10711,JPN,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,2014,84.118,
10712,JPN,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,2015,84.083,
10713,JPN,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,2016,84.037,
10714,JPN,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,2017,84.215,
10715,JPN,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,2018,84.089,P
10716,JPN,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,2019,84.266,E
10717,JPN,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,1970,30.189,D
10718,JPN,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,1971,34.262,D
10719,JPN,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,1972,32.337,D
10720,JPN,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,1973,31.175,D
10721,JPN,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,1974,25.873,D
10722,JPN,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,1975,27.961,D
10723,JPN,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,1976,24.883,D
10724,JPN,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,1977,27.206,D
10725,JPN,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,1978,23.954,D
10726,JPN,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,1979,25.693,D
10727,JPN,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,1980,28.706,D
10728,JPN,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,1981,29.002,D
10729,JPN,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,1982,29.014,D
10730,JPN,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,1983,27.223,D
10731,JPN,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,1984,27.127,D
10732,JPN,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,1985,29.276,D
10733,JPN,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,1986,27.577,D
10734,JPN,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,1987,26.343,D
10735,JPN,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,1988,24.819,D
10736,JPN,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,1989,23.359,D
10737,JPN,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,1990,22.406,D
10738,JPN,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,1991,21.67,D
10739,JPN,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,1992,21.865,D
10740,JPN,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,1993,20.803,D
10741,JPN,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,1994,21.39,D
10742,JPN,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,1995,18.248,
10743,JPN,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,1996,18.248,
10744,JPN,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,1997,19.218,
10745,JPN,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,1998,19.898,
10746,JPN,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,1999,19.943,
10747,JPN,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,2000,19.569,
10748,JPN,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,2001,19.036,
10749,JPN,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,2002,19.247,
10750,JPN,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,2003,20.036,
10751,JPN,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,2004,19.726,
10752,JPN,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,2005,18.832,
10753,JPN,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,2006,19.678,
10754,JPN,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,2007,18.751,
10755,JPN,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,2008,18.829,
10756,JPN,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,2009,18.706,
10757,JPN,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,2010,18.073,
10758,JPN,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,2011,16.259,B
10759,JPN,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,2012,16.069,
10760,JPN,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,2013,15.739,
10761,JPN,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,2014,15.882,
10762,JPN,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,2015,15.917,
10763,JPN,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,2016,15.963,
10764,JPN,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,2017,15.785,
10765,JPN,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,2018,15.911,P
10766,JPN,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,2019,15.734,E
10767,JPN,HEALTHEXP,COMPULSORY,USD_CAP,A,1970,104.627,D
10768,JPN,HEALTHEXP,COMPULSORY,USD_CAP,A,1971,107.308,D
10769,JPN,HEALTHEXP,COMPULSORY,USD_CAP,A,1972,124.968,D
10770,JPN,HEALTHEXP,COMPULSORY,USD_CAP,A,1973,141.094,D
10771,JPN,HEALTHEXP,COMPULSORY,USD_CAP,A,1974,178.724,D
10772,JPN,HEALTHEXP,COMPULSORY,USD_CAP,A,1975,204.012,D
10773,JPN,HEALTHEXP,COMPULSORY,USD_CAP,A,1976,227.289,D
10774,JPN,HEALTHEXP,COMPULSORY,USD_CAP,A,1977,247.022,D
10775,JPN,HEALTHEXP,COMPULSORY,USD_CAP,A,1978,297.413,D
10776,JPN,HEALTHEXP,COMPULSORY,USD_CAP,A,1979,335.293,D
10777,JPN,HEALTHEXP,COMPULSORY,USD_CAP,A,1980,379.997,D
10778,JPN,HEALTHEXP,COMPULSORY,USD_CAP,A,1981,427.186,D
10779,JPN,HEALTHEXP,COMPULSORY,USD_CAP,A,1982,470.123,D
10780,JPN,HEALTHEXP,COMPULSORY,USD_CAP,A,1983,518.295,D
10781,JPN,HEALTHEXP,COMPULSORY,USD_CAP,A,1984,541.568,D
10782,JPN,HEALTHEXP,COMPULSORY,USD_CAP,A,1985,576.616,D
10783,JPN,HEALTHEXP,COMPULSORY,USD_CAP,A,1986,620.388,D
10784,JPN,HEALTHEXP,COMPULSORY,USD_CAP,A,1987,672.671,D
10785,JPN,HEALTHEXP,COMPULSORY,USD_CAP,A,1988,725.946,D
10786,JPN,HEALTHEXP,COMPULSORY,USD_CAP,A,1989,779.739,D
10787,JPN,HEALTHEXP,COMPULSORY,USD_CAP,A,1990,841.778,D
10788,JPN,HEALTHEXP,COMPULSORY,USD_CAP,A,1991,910.221,D
10789,JPN,HEALTHEXP,COMPULSORY,USD_CAP,A,1992,975.661,D
10790,JPN,HEALTHEXP,COMPULSORY,USD_CAP,A,1993,1051.094,D
10791,JPN,HEALTHEXP,COMPULSORY,USD_CAP,A,1994,1112.256,D
10792,JPN,HEALTHEXP,COMPULSORY,USD_CAP,A,1995,1151.389,
10793,JPN,HEALTHEXP,COMPULSORY,USD_CAP,A,1996,1171.057,
10794,JPN,HEALTHEXP,COMPULSORY,USD_CAP,A,1997,1233.117,
10795,JPN,HEALTHEXP,COMPULSORY,USD_CAP,A,1998,1257.034,
10796,JPN,HEALTHEXP,COMPULSORY,USD_CAP,A,1999,1335.29,
10797,JPN,HEALTHEXP,COMPULSORY,USD_CAP,A,2000,1488.634,
10798,JPN,HEALTHEXP,COMPULSORY,USD_CAP,A,2001,1572.98,
10799,JPN,HEALTHEXP,COMPULSORY,USD_CAP,A,2002,1667.656,
10800,JPN,HEALTHEXP,COMPULSORY,USD_CAP,A,2003,1756.599,
10801,JPN,HEALTHEXP,COMPULSORY,USD_CAP,A,2004,1851.126,
10802,JPN,HEALTHEXP,COMPULSORY,USD_CAP,A,2005,2005.811,
10803,JPN,HEALTHEXP,COMPULSORY,USD_CAP,A,2006,2055.796,
10804,JPN,HEALTHEXP,COMPULSORY,USD_CAP,A,2007,2184.551,
10805,JPN,HEALTHEXP,COMPULSORY,USD_CAP,A,2008,2272.127,
10806,JPN,HEALTHEXP,COMPULSORY,USD_CAP,A,2009,2418.062,
10807,JPN,HEALTHEXP,COMPULSORY,USD_CAP,A,2010,2596.701,
10808,JPN,HEALTHEXP,COMPULSORY,USD_CAP,A,2011,3132.532,B
10809,JPN,HEALTHEXP,COMPULSORY,USD_CAP,A,2012,3332.691,
10810,JPN,HEALTHEXP,COMPULSORY,USD_CAP,A,2013,3630.172,
10811,JPN,HEALTHEXP,COMPULSORY,USD_CAP,A,2014,3640.927,
10812,JPN,HEALTHEXP,COMPULSORY,USD_CAP,A,2015,3797.912,
10813,JPN,HEALTHEXP,COMPULSORY,USD_CAP,A,2016,3611.186,
10814,JPN,HEALTHEXP,COMPULSORY,USD_CAP,A,2017,3699.471,
10815,JPN,HEALTHEXP,COMPULSORY,USD_CAP,A,2018,3787.735,P
10816,JPN,HEALTHEXP,COMPULSORY,USD_CAP,A,2019,4063.978,E
10817,JPN,HEALTHEXP,VOLUNTARY,USD_CAP,A,1970,45.244,D
10818,JPN,HEALTHEXP,VOLUNTARY,USD_CAP,A,1971,55.928,D
10819,JPN,HEALTHEXP,VOLUNTARY,USD_CAP,A,1972,59.724,D
10820,JPN,HEALTHEXP,VOLUNTARY,USD_CAP,A,1973,63.909,D
10821,JPN,HEALTHEXP,VOLUNTARY,USD_CAP,A,1974,62.382,D
10822,JPN,HEALTHEXP,VOLUNTARY,USD_CAP,A,1975,79.186,D
10823,JPN,HEALTHEXP,VOLUNTARY,USD_CAP,A,1976,75.291,D
10824,JPN,HEALTHEXP,VOLUNTARY,USD_CAP,A,1977,92.322,D
10825,JPN,HEALTHEXP,VOLUNTARY,USD_CAP,A,1978,93.685,D
10826,JPN,HEALTHEXP,VOLUNTARY,USD_CAP,A,1979,115.932,D
10827,JPN,HEALTHEXP,VOLUNTARY,USD_CAP,A,1980,153.004,D
10828,JPN,HEALTHEXP,VOLUNTARY,USD_CAP,A,1981,174.504,D
10829,JPN,HEALTHEXP,VOLUNTARY,USD_CAP,A,1982,192.15,D
10830,JPN,HEALTHEXP,VOLUNTARY,USD_CAP,A,1983,193.869,D
10831,JPN,HEALTHEXP,VOLUNTARY,USD_CAP,A,1984,201.603,D
10832,JPN,HEALTHEXP,VOLUNTARY,USD_CAP,A,1985,238.683,D
10833,JPN,HEALTHEXP,VOLUNTARY,USD_CAP,A,1986,236.228,D
10834,JPN,HEALTHEXP,VOLUNTARY,USD_CAP,A,1987,240.574,D
10835,JPN,HEALTHEXP,VOLUNTARY,USD_CAP,A,1988,239.649,D
10836,JPN,HEALTHEXP,VOLUNTARY,USD_CAP,A,1989,237.657,D
10837,JPN,HEALTHEXP,VOLUNTARY,USD_CAP,A,1990,243.075,D
10838,JPN,HEALTHEXP,VOLUNTARY,USD_CAP,A,1991,251.81,D
10839,JPN,HEALTHEXP,VOLUNTARY,USD_CAP,A,1992,273.027,D
10840,JPN,HEALTHEXP,VOLUNTARY,USD_CAP,A,1993,276.093,D
10841,JPN,HEALTHEXP,VOLUNTARY,USD_CAP,A,1994,302.657,D
10842,JPN,HEALTHEXP,VOLUNTARY,USD_CAP,A,1995,257.0,
10843,JPN,HEALTHEXP,VOLUNTARY,USD_CAP,A,1996,261.39,
10844,JPN,HEALTHEXP,VOLUNTARY,USD_CAP,A,1997,293.357,
10845,JPN,HEALTHEXP,VOLUNTARY,USD_CAP,A,1998,312.261,
10846,JPN,HEALTHEXP,VOLUNTARY,USD_CAP,A,1999,332.632,
10847,JPN,HEALTHEXP,VOLUNTARY,USD_CAP,A,2000,362.198,
10848,JPN,HEALTHEXP,VOLUNTARY,USD_CAP,A,2001,369.832,
10849,JPN,HEALTHEXP,VOLUNTARY,USD_CAP,A,2002,397.477,
10850,JPN,HEALTHEXP,VOLUNTARY,USD_CAP,A,2003,440.143,
10851,JPN,HEALTHEXP,VOLUNTARY,USD_CAP,A,2004,454.878,
10852,JPN,HEALTHEXP,VOLUNTARY,USD_CAP,A,2005,465.375,
10853,JPN,HEALTHEXP,VOLUNTARY,USD_CAP,A,2006,503.662,
10854,JPN,HEALTHEXP,VOLUNTARY,USD_CAP,A,2007,504.151,
10855,JPN,HEALTHEXP,VOLUNTARY,USD_CAP,A,2008,527.072,
10856,JPN,HEALTHEXP,VOLUNTARY,USD_CAP,A,2009,556.397,
10857,JPN,HEALTHEXP,VOLUNTARY,USD_CAP,A,2010,572.82,
10858,JPN,HEALTHEXP,VOLUNTARY,USD_CAP,A,2011,608.224,B
10859,JPN,HEALTHEXP,VOLUNTARY,USD_CAP,A,2012,638.075,
10860,JPN,HEALTHEXP,VOLUNTARY,USD_CAP,A,2013,678.08,
10861,JPN,HEALTHEXP,VOLUNTARY,USD_CAP,A,2014,687.437,
10862,JPN,HEALTHEXP,VOLUNTARY,USD_CAP,A,2015,718.95,
10863,JPN,HEALTHEXP,VOLUNTARY,USD_CAP,A,2016,685.942,
10864,JPN,HEALTHEXP,VOLUNTARY,USD_CAP,A,2017,693.434,
10865,JPN,HEALTHEXP,VOLUNTARY,USD_CAP,A,2018,716.69,P
10866,JPN,HEALTHEXP,VOLUNTARY,USD_CAP,A,2019,758.834,E
10867,KOR,HEALTHEXP,COMPULSORY,PC_GDP,A,1970,0.228,
10868,KOR,HEALTHEXP,COMPULSORY,PC_GDP,A,1971,0.278,
10869,KOR,HEALTHEXP,COMPULSORY,PC_GDP,A,1972,0.211,
10870,KOR,HEALTHEXP,COMPULSORY,PC_GDP,A,1973,0.184,
10871,KOR,HEALTHEXP,COMPULSORY,PC_GDP,A,1974,0.167,
10872,KOR,HEALTHEXP,COMPULSORY,PC_GDP,A,1975,0.235,
10873,KOR,HEALTHEXP,COMPULSORY,PC_GDP,A,1976,0.206,
10874,KOR,HEALTHEXP,COMPULSORY,PC_GDP,A,1977,0.273,
10875,KOR,HEALTHEXP,COMPULSORY,PC_GDP,A,1978,0.297,
10876,KOR,HEALTHEXP,COMPULSORY,PC_GDP,A,1979,0.523,
10877,KOR,HEALTHEXP,COMPULSORY,PC_GDP,A,1980,0.679,
10878,KOR,HEALTHEXP,COMPULSORY,PC_GDP,A,1981,0.697,
10879,KOR,HEALTHEXP,COMPULSORY,PC_GDP,A,1982,0.834,
10880,KOR,HEALTHEXP,COMPULSORY,PC_GDP,A,1983,0.933,
10881,KOR,HEALTHEXP,COMPULSORY,PC_GDP,A,1984,0.981,
10882,KOR,HEALTHEXP,COMPULSORY,PC_GDP,A,1985,1.053,
10883,KOR,HEALTHEXP,COMPULSORY,PC_GDP,A,1986,0.95,
10884,KOR,HEALTHEXP,COMPULSORY,PC_GDP,A,1987,0.957,
10885,KOR,HEALTHEXP,COMPULSORY,PC_GDP,A,1988,1.084,
10886,KOR,HEALTHEXP,COMPULSORY,PC_GDP,A,1989,1.264,
10887,KOR,HEALTHEXP,COMPULSORY,PC_GDP,A,1990,1.438,
10888,KOR,HEALTHEXP,COMPULSORY,PC_GDP,A,1991,1.292,
10889,KOR,HEALTHEXP,COMPULSORY,PC_GDP,A,1992,1.357,
10890,KOR,HEALTHEXP,COMPULSORY,PC_GDP,A,1993,1.388,
10891,KOR,HEALTHEXP,COMPULSORY,PC_GDP,A,1994,1.397,
10892,KOR,HEALTHEXP,COMPULSORY,PC_GDP,A,1995,1.412,
10893,KOR,HEALTHEXP,COMPULSORY,PC_GDP,A,1996,1.585,
10894,KOR,HEALTHEXP,COMPULSORY,PC_GDP,A,1997,1.682,
10895,KOR,HEALTHEXP,COMPULSORY,PC_GDP,A,1998,1.912,
10896,KOR,HEALTHEXP,COMPULSORY,PC_GDP,A,1999,2.008,
10897,KOR,HEALTHEXP,COMPULSORY,PC_GDP,A,2000,2.1,
10898,KOR,HEALTHEXP,COMPULSORY,PC_GDP,A,2001,2.595,
10899,KOR,HEALTHEXP,COMPULSORY,PC_GDP,A,2002,2.458,
10900,KOR,HEALTHEXP,COMPULSORY,PC_GDP,A,2003,2.594,
10901,KOR,HEALTHEXP,COMPULSORY,PC_GDP,A,2004,2.595,
10902,KOR,HEALTHEXP,COMPULSORY,PC_GDP,A,2005,2.742,
10903,KOR,HEALTHEXP,COMPULSORY,PC_GDP,A,2006,3.028,
10904,KOR,HEALTHEXP,COMPULSORY,PC_GDP,A,2007,3.117,
10905,KOR,HEALTHEXP,COMPULSORY,PC_GDP,A,2008,3.187,
10906,KOR,HEALTHEXP,COMPULSORY,PC_GDP,A,2009,3.521,
10907,KOR,HEALTHEXP,COMPULSORY,PC_GDP,A,2010,3.605,
10908,KOR,HEALTHEXP,COMPULSORY,PC_GDP,A,2011,3.607,
10909,KOR,HEALTHEXP,COMPULSORY,PC_GDP,A,2012,3.626,
10910,KOR,HEALTHEXP,COMPULSORY,PC_GDP,A,2013,3.694,
10911,KOR,HEALTHEXP,COMPULSORY,PC_GDP,A,2014,3.81,
10912,KOR,HEALTHEXP,COMPULSORY,PC_GDP,A,2015,3.919,
10913,KOR,HEALTHEXP,COMPULSORY,PC_GDP,A,2016,4.083,
10914,KOR,HEALTHEXP,COMPULSORY,PC_GDP,A,2017,4.223,
10915,KOR,HEALTHEXP,COMPULSORY,PC_GDP,A,2018,4.532,
10916,KOR,HEALTHEXP,COMPULSORY,PC_GDP,A,2019,4.891,P
10917,KOR,HEALTHEXP,VOLUNTARY,PC_GDP,A,1970,2.283,
10918,KOR,HEALTHEXP,VOLUNTARY,PC_GDP,A,1971,1.903,
10919,KOR,HEALTHEXP,VOLUNTARY,PC_GDP,A,1972,1.778,
10920,KOR,HEALTHEXP,VOLUNTARY,PC_GDP,A,1973,1.52,
10921,KOR,HEALTHEXP,VOLUNTARY,PC_GDP,A,1974,1.316,
10922,KOR,HEALTHEXP,VOLUNTARY,PC_GDP,A,1975,2.012,
10923,KOR,HEALTHEXP,VOLUNTARY,PC_GDP,A,1976,2.067,
10924,KOR,HEALTHEXP,VOLUNTARY,PC_GDP,A,1977,1.885,
10925,KOR,HEALTHEXP,VOLUNTARY,PC_GDP,A,1978,2.047,
10926,KOR,HEALTHEXP,VOLUNTARY,PC_GDP,A,1979,2.531,
10927,KOR,HEALTHEXP,VOLUNTARY,PC_GDP,A,1980,2.692,
10928,KOR,HEALTHEXP,VOLUNTARY,PC_GDP,A,1981,2.809,
10929,KOR,HEALTHEXP,VOLUNTARY,PC_GDP,A,1982,2.632,
10930,KOR,HEALTHEXP,VOLUNTARY,PC_GDP,A,1983,2.429,
10931,KOR,HEALTHEXP,VOLUNTARY,PC_GDP,A,1984,2.215,
10932,KOR,HEALTHEXP,VOLUNTARY,PC_GDP,A,1985,2.179,
10933,KOR,HEALTHEXP,VOLUNTARY,PC_GDP,A,1986,2.162,
10934,KOR,HEALTHEXP,VOLUNTARY,PC_GDP,A,1987,2.074,
10935,KOR,HEALTHEXP,VOLUNTARY,PC_GDP,A,1988,2.079,
10936,KOR,HEALTHEXP,VOLUNTARY,PC_GDP,A,1989,2.374,
10937,KOR,HEALTHEXP,VOLUNTARY,PC_GDP,A,1990,2.149,
10938,KOR,HEALTHEXP,VOLUNTARY,PC_GDP,A,1991,2.14,
